epoch;0_out_hm_loss;0_out_hm_mean_absolute_error;0_out_hm_mean_squared_error;1_out_hm_loss;1_out_hm_mean_absolute_error;1_out_hm_mean_squared_error;2_out_hm_loss;2_out_hm_mean_absolute_error;2_out_hm_mean_squared_error;loss;val_0_out_hm_loss;val_0_out_hm_mean_absolute_error;val_0_out_hm_mean_squared_error;val_1_out_hm_loss;val_1_out_hm_mean_absolute_error;val_1_out_hm_mean_squared_error;val_2_out_hm_loss;val_2_out_hm_mean_absolute_error;val_2_out_hm_mean_squared_error;val_loss
66;6.632922701038877e-05;0.0013673851291882747;6.632922686025959e-05;8.11259829051471e-05;0.001494837972442664;8.112598303101298e-05;0.00010374720022544544;0.001676248852624556;0.00010374720031946574;0.0002512024100462028;0.000121273290444313;0.0015120437198161785;0.00012127329070365406;0.00014019676398873183;0.0016393243920721926;0.0001401967642624807;0.0001877479278540128;0.001882977547621963;0.0001877479281998009;0.00044921798191245387
67;6.760799331944074e-05;0.001387975661401614;6.760799352946995e-05;8.235512216986561e-05;0.0015165961749611788;8.235512211375672e-05;0.00010570899311729172;0.0016950729889069227;0.00010570899312790691;0.00025567210873018927;0.00012251538905144513;0.0015439810371948499;0.000122515388532763;0.0001414338712457171;0.0016856994657399188;0.0001414338703812469;0.0001907133869884425;0.0019156800449300225;0.00019071338672910145;0.0004546626485390865
68;6.915627437585572e-05;0.0014097466657234012;6.915627442059118e-05;8.395390882581494e-05;0.0015388672390413867;8.39539086711364e-05;0.00010807507459851946;0.0017163269181505604;0.0001080750747046714;0.00026118525790330916;0.00012347241504853223;0.0015635233024356536;0.00012347241503412438;0.00014219337110154073;0.0016706153146443096;0.00014219337133206613;0.00019130070969268753;0.0019068920959506442;0.0001913007108164988;0.0004569664965199288
69;7.085558780495544e-05;0.0014290416894626942;7.085558790655802e-05;8.569675448522926e-05;0.001561254462708221;8.569675450342674e-05;0.00011040691860019094;0.0017387985639377385;0.00011040691865175044;0.0002669592609085731;0.00012446621707801957;0.0016017543615330712;0.0001244662170636117;0.00014401912213174054;0.0017374326350480908;0.00014401912239108162;0.00018992074520331762;0.0018874546987843691;0.0001899207444541101;0.000458406084297815
70;7.122908751700107e-05;0.0014191147856611919;7.122908767622898e-05;8.597170702900339e-05;0.001549221938433263;8.59717070805629e-05;0.00011054529129871709;0.0017281577803465106;0.00011054529146401082;0.0002677460856066379;0.0001229116338562211;0.0015505612044051141;0.0001229116343172719;0.0001422885972931566;0.0017306097326708018;0.00014228859848900707;0.0001884470896341257;0.0019001198914086464;0.00018844708836623605;0.0004536473194579824
71;6.88308787704493e-05;0.0013859268275845413;6.883087885006326e-05;8.362228304142917e-05;0.0015175427731767875;8.362228293982659e-05;0.00010724170958636052;0.0016933478660411394;0.00010724170946959338;0.00025969487131180096;0.000122086775686827;0.0015126070611658367;0.00012208677588853672;0.00014062628177649315;0.001622421794921381;0.0001406262816035991;0.00018695186178711712;0.0018439594358851267;0.00018695186152777607;0.00044966491935129215
72;6.646279385095629e-05;0.0013557283164148746;6.646279386687908e-05;8.461389602513276e-05;0.0014999269919282446;8.461389606152772e-05;0.00010353160890790477;0.001659830238674187;0.0001035316089200364;0.0002546082989379141;0.0001201586577537617;0.0014778699430793819;0.00012015865830125952;0.0001433171689629066;0.001622133951237665;0.00014331717053336083;0.00018582664733282338;0.00183093493163475;0.00018582664692940392;0.0004493024744817268
73;6.437184658194165e-05;0.0013274928085785865;6.437184670098348e-05;8.252048222620085e-05;0.0014674421171514103;8.252048226866164e-05;0.00010055619501207908;0.0016281348942598873;0.00010055619491805878;0.00024744852392713176;0.00011945434095047525;0.0014711524915448067;0.00011945434067672634;0.0001389767881540471;0.001592210065665664;0.00013897678772181198;0.00018443091819178093;0.0018082822184308921;0.00018443091822059658;0.0004428620458267039
74;6.247954519587173e-05;0.0012985707234512438;6.247954520345402e-05;7.846535499015365e-05;0.0014324103996789267;7.846535498408782e-05;9.791076127707604e-05;0.0015949678925668068;9.79107612679773e-05;0.00023885566144035458;0.00011906828167952025;0.0014426093334147687;0.00011906828175155944;0.00013842569026717972;0.0015839910309872415;0.000138425692096975;0.00018471454239639426;0.0017765675007485517;0.00018471454314560178;0.00044220851424223937
75;6.0835897278913594e-05;0.0012723641071331552;6.083589726678194e-05;7.654975550936113e-05;0.0014052604205837288;7.654975567768779e-05;9.557471158386299e-05;0.0015655642465075689;9.557471149439207e-05;0.00023296036435166556;0.00011848706086707938;0.0014154351254150566;0.00011848706181799661;0.00013777577179359586;0.0015520180506391986;0.00013777577293181496;0.00018330389448778132;0.0017645839707796822;0.0001833038934216014;0.0004395667266441823
76;5.96218646908624e-05;0.001246409086138243;5.962186469692823e-05;7.519366951554408e-05;0.0013777268901016997;7.51936694518529e-05;9.355657926439417e-05;0.0015355247536692775;9.35565792492296e-05;0.0002283721134647348;0.00011838995943786484;0.0013848990178897535;0.00011838995910648459;0.00013727440320400263;0.0015212755850838996;0.00013727440336248884;0.00018306857244097767;0.0017379010815431577;0.00018306857356478894;0.00043873293532777834
77;5.845919485428139e-05;0.001219941896735642;5.8459194998344746e-05;7.401583762282593e-05;0.0013517791378824641;7.40158375060588e-05;9.182837894756808e-05;0.00150637341945278;9.182837906585167e-05;0.00022430341149974;0.00011782407692038814;0.0013647666864908567;0.00011782407723736055;0.0001371199293794009;0.0014910665236985182;0.00013711992959551845;0.00018294221715250118;0.0017026499713688056;0.000182942216460925;0.0004378862222564397
78;5.7587155316651206e-05;0.0011931157651455958;5.7587155290871446e-05;7.311270148474425e-05;0.0013256576251195493;7.311270158028099e-05;9.042466523429496e-05;0.0014774925855536552;9.042466546327987e-05;0.00022112452198868026;0.00011769853685613685;0.0013349016812528567;0.00011769853787909326;0.00013684756099476968;0.0014639413242440412;0.00013684756044727187;0.00018261935452972125;0.0016717754721659983;0.00018261935493314068;0.000437165453331545
79;5.6817461711418076e-05;0.0011621563984686762;5.6817461685638316e-05;7.237189656499648e-05;0.0012968529953847267;7.237189651495342e-05;8.909694142065567e-05;0.00144805888063614;8.909694145250126e-05;0.0002182862996129069;0.00011733777778993111;0.0012857321753526236;0.00011733777800604867;0.0001366528726642776;0.0014269993084916237;0.0001366528719150701;0.00018233037985962734;0.0016378707466831448;0.0001823303805512035;0.0004363210290315386
80;5.668759340327655e-05;0.0011635127032795635;5.668759348895634e-05;7.216717394495095e-05;0.0012976253506779536;7.216717392372056e-05;8.882640203936708e-05;0.0014487908479651624;8.882640216220005e-05;0.00021768116937318825;0.00011767468135400518;0.0013429067459529136;0.00011767468080650739;0.00013706109579883074;0.0014768641515828596;0.0001370610954674505;0.00018270970791887196;0.0016794305675119014;0.00018270970861044813;0.0004374454848555903
81;5.715193455239017e-05;0.0011943788496474998;5.715193454556612e-05;7.269498621653311e-05;0.0013268768369861137;7.269498634998127e-05;8.966155921784947e-05;0.0014764603234461821;8.966155918448743e-05;0.00021950847997009173;0.00011810042473515218;0.0013681899691646052;0.00011810042528265;0.00013724307867924286;0.001492060027269665;0.00013724307829023126;0.0001831180425844902;0.0017027880466257287;0.0001831180423827805;0.00043846154550901883
82;5.76455695545576e-05;0.001220251716145987;5.764556962583105e-05;7.317491171848509e-05;0.0013518899689083388;7.317491163962937e-05;9.067471800138107e-05;0.0015047467167641799;9.067471813786213e-05;0.00022149519925243515;0.00011842295757695424;0.001391786173917353;0.00011842295760576991;0.00013755170177751322;0.001540573122265684;0.0001375517015037643;0.00018347655166526058;0.0017303437158225638;0.00018347655059908064;0.00043945121037137537
83;5.822401665581041e-05;0.0012458453743494178;5.8224016686139534e-05;7.373891236646708e-05;0.0013770505956464563;7.373891237404936e-05;9.170547670311779e-05;0.001534685701082906;9.170547659393294e-05;0.00022366840580500925;0.00011902416789429355;0.00141656403890857;0.00011902416733238791;0.0001380472260730175;0.001537907129559334;0.00013804722542466486;0.0001843386522199184;0.0017472906791983116;0.00018433865371833344;0.000441410045697363
84;5.872432323721743e-05;0.0012704574944790749;5.872432320840476e-05;7.420674818092128e-05;0.001401662034292757;7.420674809903265e-05;9.267904413213517e-05;0.0015618565926208343;9.267904410180604e-05;0.00022561011562837138;0.00011921843992474738;0.001445793566561424;0.00011921844048665302;0.0001387743638237099;0.0015767642628807242;0.00013877436434239204;0.0001843736017708399;0.0018004970196265691;0.00018437360237596906;0.000442366404654827
85;5.939005370943193e-05;0.0012942321172514763;5.939005368820154e-05;7.487854666303026e-05;0.0014264182527885369;7.487854687988351e-05;9.389749367305457e-05;0.0015856293369284138;9.389749363969253e-05;0.0002281660939818256;0.0001197178311539943;0.0014886815068634726;0.00011971783173030777;0.00013894302612585524;0.001590407758231948;0.0001389430261978944;0.00018591127225248567;0.0018316680355698312;0.00018591127196432894;0.0004445721288695747
86;6.021473924494608e-05;0.0013161339759374393;6.021473916381566e-05;7.555924765839428e-05;0.0014475123336775094;7.555924756285753e-05;9.530549458891508e-05;0.0016077499978478008;9.530549451764162e-05;0.00023107948152789216;0.00012018475589333195;0.0014650327155809148;0.00012018475546109684;0.00013971963995608897;0.001611038068733593;0.00013971964014339086;0.00018636667075115117;0.0018055726068629192;0.0001863666702901004;0.0004462710671048464
87;6.117530997117005e-05;0.0013344362920405216;6.117530998254347e-05;7.64408637142314e-05;0.0014667023222871348;7.644086380218586e-05;9.680184471329859e-05;0.0016246727949834074;9.680184469813403e-05;0.00023441801839339243;0.00012123261249594224;0.0014898235278001221;0.00012123261266883629;0.00014046448309407893;0.0016597796780158682;0.0001404644837136159;0.00018693303446156332;0.0018536467610000826;0.00018693303376998715;0.0004486301302965177
88;6.237889176752794e-05;0.0013521599591383186;6.237889178724188e-05;7.743997388985105e-05;0.0014851354682969846;7.743997399751945e-05;9.846887961965114e-05;0.0016401767000484562;9.846887957567391e-05;0.0002382877452762719;0.0001220021655063818;0.0015384036392932481;0.0001220021644113862;0.00014056048559435265;0.0016646814629398656;0.00014056048536382725;0.00018841481201654981;0.001861913458416515;0.00018841481388956862;0.0004509774640682015
89;6.386184881851296e-05;0.001369674885047661;6.386184888296235e-05;7.875070832729665e-05;0.0015034034720636754;7.875070825905612e-05;0.00010026203097704779;0.0016567216363421822;0.00010026203104528831;0.0002428745881365055;0.00012233699707943707;0.0015242265770211815;0.0001223369968633195;0.00014118926493291936;0.0016915005094620703;0.00014118926493291936;0.00018846570453053284;0.0018676752385932325;0.00018846570409829775;0.00045199196763788486
90;6.401354155941579e-05;0.0013592618414895355;6.401354145932967e-05;7.898180970420396e-05;0.001493078029118424;7.898180967235837e-05;0.00010039505390717983;0.0016461289725802132;0.00010039505392841022;0.00024339040516245907;0.00012163541380299882;0.001486959956623245;0.00012163541452339067;0.00014032511450327232;0.0016329386783302715;0.00014032511356676294;0.00018703093902682792;0.0018045148229005165;0.0001870309388539339;0.00044899146720342854
91;6.231955316227403e-05;0.0013315116192203322;6.231955305460562e-05;7.732364099955892e-05;0.0014670389088021344;7.732364092980193e-05;9.795862012722817e-05;0.0016180595378243925;9.795862031375231e-05;0.00023760181434137888;0.00012089875444601576;0.0014937384058675259;0.00012089875441720009;0.0001397144943844564;0.001612842811668052;0.00013971449500399337;0.00018627966349566411;0.001835041018756162;0.00018627966320750738;0.00044689291337790836
92;6.0495511620674424e-05;0.0013067007268436964;6.0495511597169355e-05;7.572094108702888e-05;0.0014419009576238327;7.572094114010485e-05;9.553519146336983e-05;0.001590573939592036;9.553519154677493e-05;0.00023175164415515035;0.00011997559989023364;0.001473362680229515;0.00011997559912661829;0.00013912743802348354;0.0015864355362822662;0.00013912743779295815;0.0001851176484580161;0.001808352366154368;0.00018511765056156027;0.0004442206866310743
93;5.8849969693700166e-05;0.0012820592106806395;5.8849969658821667e-05;7.414823254743508e-05;0.001417652350911935;7.414823251862241e-05;9.33279182767294e-05;0.0015639937472826304;9.332791822971925e-05;0.00022632612043445955;0.0001191705332620595;0.0014338981853521402;0.00011917053311798113;0.0001386550668768797;0.0015795628355797565;0.00013865506638701322;0.00018512209062464534;0.0017773700405447053;0.0001851220902212259;0.00044294768992793
94;5.7464007048386937e-05;0.001259032480916371;5.7464007074924926e-05;7.289065447144957e-05;0.001393879546091681;7.289065428795834e-05;9.148817301822021e-05;0.0015389521418420016;9.148817291661765e-05;0.00022184283451379342;0.00011890335715926796;0.0014039198473778248;0.00011890335789406765;0.00013806448329014168;0.0015586587561220667;0.00013806448222396177;0.0001848146377885161;0.0017731913658190924;0.00018481463816311984;0.00044178247796417686
95;5.622896202474748e-05;0.001235190240519526;5.6228962058109526e-05;7.181816988913802e-05;0.001372108887376364;7.181816981483167e-05;8.982930833744532e-05;0.0015136330847693635;8.98293084178175e-05;0.00021787644021645233;0.00011834395547411266;0.0013860057880364285;0.00011834395531562645;0.00013766447855862742;0.0015228085644026794;0.00013766447930783495;0.00018442537022367268;0.00170808641705662;0.00018442536967617487;0.0004404338042708206
96;5.523069037822133e-05;0.0012120324033248445;5.52306903827707e-05;7.09293146376218e-05;0.0013492580614545356;7.092931455118378e-05;8.840790981019066e-05;0.001488509238503482;8.840790987539829e-05;0.00021456791463192736;0.00011815249252520354;0.0013654696049703525;0.00011815249128612957;0.00013762204537553122;0.001508108085242681;0.00013762204628322495;0.0001841750094784645;0.0017075113341267598;0.0001841750091326764;0.00043994954690374064
97;5.4346417889669914e-05;0.001189046396528188;5.4346417923031954e-05;7.014165080084806e-05;0.0013273464742764168;7.014165072957461e-05;8.713443805232382e-05;0.001463495379555683;8.713443815847578e-05;0.00021162250685809249;0.00011802444327853178;0.0013477997185828367;0.00011802444231320671;0.000137289512832188;0.0014824434630757216;0.00013728951218383535;0.0001836259455459266;0.0016626376859235144;0.000183625945690005;0.0004389399010803329
98;5.360637168640099e-05;0.001164698852296987;5.360637166896174e-05;6.942883925909138e-05;0.0013048596983552662;6.942883940163827e-05;8.599936386286745e-05;0.0014396340845813861;8.599936379462691e-05;0.00020903457483110666;0.00011784000600870274;0.0013193025972952346;0.00011784000635449082;0.00013722719720882907;0.001457925544507654;0.00013722719755461716;0.00018363438499399858;0.0016520673837881572;0.00018363438669412332;0.0004387015883700166
99;5.300644511587961e-05;0.0011365186081338937;5.3006445190944195e-05;6.886510125225217e-05;0.0012788941258327392;6.886510136901931e-05;8.507565414484396e-05;0.001414275335755724;8.507565424189716e-05;0.00020694720052434916;0.00011764674863575192;0.0012711747016960588;0.00011764674768483469;0.00013698618353337585;0.0014208029056576514;0.00013698618383594041;0.00018328415232221826;0.0016189641443699009;0.0001832841515153794;0.00043791708418878145
100;5.280804812285139e-05;0.0011374898421899937;5.2808048116027343e-05;6.867884698554116e-05;0.00127959932901723;6.867884697037659e-05;8.479183339005764e-05;0.0014149616443064482;8.479183333849814e-05;0.00020627872852119704;0.00011793051768234922;0.0013215870306006457;0.00011793051688991819;0.00013712395700374804;0.0014547119124580434;0.00013712395713341856;0.0001835388841746043;0.0016556934022464523;0.00018353888463565508;0.0004385933598116188
101;5.329236228590351e-05;0.0011660821030573263;5.32923623177491e-05;6.917592787926327e-05;0.0013059370364365294;6.91759278398354e-05;8.55301010735939e-05;0.0014391319177493147;8.553010096744196e-05;0.00020799839117052014;0.0001183335943663917;0.0013511972013160144;0.0001183335943663917;0.00013747614405537484;0.0014859126696344649;0.0001374761423120266;0.0001839468193397221;0.0016745868300336718;0.0001839468196566945;0.00043975655807846107
102;5.3746035157702084e-05;0.0011897240465741003;5.374603506898939e-05;6.957744460782171e-05;0.0013284975387293438;6.957744445011025e-05;8.632643421083202e-05;0.001463334559577099;8.63264343609612e-05;0.0002096499140188166;0.0001186003612433929;0.0013744656194812886;0.0001186003612433929;0.00013793028473547465;0.0015029759625765947;0.00013793028377014958;0.00018415730873049042;0.0017000180132004737;0.0001841573102865368;0.0004406879555738282
103;5.424325649727173e-05;0.001213280312514508;5.424325649196413e-05;7.005094291581698e-05;0.0013502200457819501;7.0050943002255e-05;8.714296153489402e-05;0.0014882601009557205;8.714296149091679e-05;0.00021143716096997135;0.00011878954985762237;0.001391685183049355;0.0001187895500305164;0.00013811184746895613;0.0015380016908436865;0.00013811184686382698;0.00018487870266734816;0.0017171404453566168;0.00018487870324366163;0.00044178009963373075
104;5.471287190283502e-05;0.0012359201948679813;5.471287184596791e-05;7.051858672263274e-05;0.0013726297834635373;7.051858681968595e-05;8.79701532594504e-05;0.0015123670916798982;8.797015334133904e-05;0.00021320161180909535;0.00011915105195038278;0.001398610649399902;0.0001191510529733392;0.0001385453687767535;0.0015678099462633382;0.00013854536936747482;0.00018557256415006844;0.0017637324122951764;0.000185572565158617;0.000443268985381479
105;5.529675100536096e-05;0.0012576654900378606;5.529675098564703e-05;7.102153881523536e-05;0.0013939404397971522;7.102153879703788e-05;8.891124200864567e-05;0.0015358391995817383;8.891124202229378e-05;0.00021522953186412048;0.00011928687243846863;0.0014122631101140587;0.0001192868731732683;0.00013900063966520795;0.0015833314464399869;0.00013900064068816435;0.00018524725138818347;0.0017612484901553334;0.00018524725089831703;0.00044353476363593843
106;5.593569607611677e-05;0.0012771232306121422;5.593569607839145e-05;7.154589510400399e-05;0.0014137821964004937;7.154589515404704e-05;8.991435153613941e-05;0.0015560959357781496;8.991435154220524e-05;0.00021739594281179692;0.00011976555466426001;0.0014627966873052686;0.00011976555453458949;0.00013927181454785723;0.0015902448858198996;0.00013927181485042179;0.00018596619414857192;0.0017901059055682456;0.00018596619478251675;0.0004450035638793713
107;5.682507367481726e-05;0.0012958613452645233;5.6825073735475515e-05;7.22320829357031e-05;0.0014322644928961342;7.223208302820695e-05;9.10717578262438e-05;0.001574135634540757;9.107175783079316e-05;0.00022012891446330214;0.0001205289902944708;0.0014631983266202824;0.00012052899051058834;0.00013971808223839905;0.0016109524407691442;0.00013971808170530907;0.00018641266641598932;0.001780786030086698;0.00018641266670414605;0.00044665973936668644
108;5.7764961327642664e-05;0.001312134885852252;5.776496122831477e-05;7.300660276869493e-05;0.001449181728713135;7.300660290062662e-05;9.231524909326522e-05;0.0015894935776240016;9.231524916757158e-05;0.00022308681313955975;0.00012156916968121037;0.0014977615907566973;0.0001215691698541044;0.00014037611036466914;0.001638216903147352;0.00014037610986039484;0.00018763095955940718;0.0018178113664749382;0.00018763096027979903;0.00044957624032567855
109;5.8875428253469404e-05;0.0013273623654045856;5.887542824740358e-05;7.398940225058244e-05;0.0014648527958198976;7.398940227787865e-05;9.375347087801808e-05;0.0016032261236026502;9.375347092806115e-05;0.00022661830152537505;0.0001208971743961787;0.0015075228107853395;0.00012089717328677526;0.00014078334229767765;0.0016433660869975344;0.0001407833420815601;0.00018825676873681312;0.001855182500860405;0.00018825676836220934;0.00044993728469586977
